gene,lfc,KO,annot,baseMean,log2FoldChange,lfcSE,pvalue,padj
Acropora_010098,NA,NA,NA,319.79795413425205,1.477387129994156,0.68476599707749,0.00104395422672626,0.03183446300793503
Acropora_010372,NA,NA,NA,5.431651014015319,0.07561717263739647,0.4422804992286989,7.129505179547771e-12,1.4783741940310256e-8
Acropora_010436,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_010758,NA,NA,NA,144.69782085591874,-1.7312661343716798,0.4788688850348077,3.588606066376788e-5,0.00202210150522796
Acropora_010978,NA,NA,NA,22.4327190213622,0.1746887624059123,0.48281804815090185,5.997699253117662e-4,0.02116956627912269
Acropora_010996,NA,NA,NA,15.6416812907311,8.695841723500484,3.4958452540597897,1.6507336461595888e-4,0.00749006846537532
Acropora_011047,NA,NA,NA,24.770013416112064,6.6490711774808275,2.717459070452216,4.757306150562969e-6,3.223774520852083e-4
Acropora_011093,NA,NA,NA,45.489445054731554,0.186337097159182,0.4839154365062709,1.2617078838009124e-4,0.00607024934535863
Acropora_011104,NA,NA,NA,1282.6783142018946,4.510036654483098,0.8137515725397403,4.311105685339776e-11,5.9596724994137065e-8
Acropora_011346,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_011361,NA,NA,"phosphoprotein, 21",42.98633144716517,0.17659725766715584,0.4768178517952056,8.245505303893702e-4,0.02659079284316326
Acropora_011416,NA,NA,NA,23.437280611647378,0.3049227687091323,0.5713739813956574,5.40501652894365e-4,0.01945805950419714
Acropora_011477,NA,NA,NA,1.7906907053416827,0.05289145215005446,0.43699201320042785,8.925479273838836e-8,3.134053212971351e-5
Acropora_011680,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_011761,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_011960,NA,NA,NA,3165.4523246129083,2.5759097063354277,0.4240172629996429,9.238872689700932e-11,9.578863204681927e-8
Acropora_011984,NA,NA,MFS_1 like family,0.938127447202786,0.05018349162783153,0.4364159903702628,1.560068601237844e-9,9.242737861505124e-7
Acropora_012012,NA,NA,NA,2.5063712716464357,0.05224241795316205,0.4368155433806946,5.398561787499354e-8,2.073047726399752e-5
Acropora_012084,NA,NA,Reverse transcriptase (RNA-dependent DNA polymerase),1.476589676705342,0.0526965461615282,0.43698736483986894,1.361314965895326e-7,3.179329201465117e-5
Acropora_012139,NA,NA,NA,260.19517868264336,1.8617079195095203,2.2069622913026414,4.0879224134554094e-4,0.0158917656990093
Acropora_012278,NA,NA,NA,132.3225597705026,3.054937673100162,1.0120029012018577,3.0931613622220506e-5,0.00177672559576278
Acropora_012300,NA,NA,NA,11.189574176514528,0.14796507680914212,0.47139095464949293,7.671214249827926e-4,0.02541059084415844
Acropora_012484,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_012580,NA,NA,NA,1.4625863215807782,0.03193621025768164,0.4342301357413922,9.975285110730573e-8,3.134053212971351e-5
Acropora_012860,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_012870,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_012884,NA,NA,NA,1485.405807256289,-0.889113224531374,0.26413270640375613,1.1940389966553106e-4,0.00582578650226929
Acropora_013028,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_013062,NA,NA,Coiled-coil domain containing 148,121.64415818404572,1.132894535325392,0.6156657418418001,0.00176165802253874,0.04560516948235143
Acropora_013064,NA,NA,Schlafen-like protein 1,45.089479964741635,0.2892597328712238,0.5834031817632709,0.00162948358132542,0.04348644986147224
Acropora_013066,NA,NA,NA,13.819013827577333,0.02485355616998938,0.4333391933165959,0.00120369303590964,0.03490878152814328
Acropora_013069,NA,NA,Protein kinase C conserved region 2 (CalB),0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_013117,NA,NA,NA,2.1384843315945683,0.05206065773539473,0.43691214958066,1.9772594165938687e-10,1.7083521359371029e-07
Acropora_013211,NA,NA,NA,259.8834635292585,1.3149805928919642,0.4731461318356194,5.797383452555125e-4,0.0206199902696712
Acropora_013241,NA,NA,NA,597.8720850849157,1.9995431928187424,0.6697280134190055,9.591843530193852e-5,0.00492317988718068
Acropora_013251,NA,NA,negative regulation of release of cytochrome c from mitochondria,285.7979929361857,2.774904055500655,0.5131275877302579,1.5267799514162692e-9,9.242737861505124e-7
Acropora_013541,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_013734,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_013743,NA,NA,NA,2.5313994027359623,0.03230312838704657,0.434292177490644,7.092328825873364e-8,2.62618804523768e-5
Acropora_013817,NA,NA,NA,34.450929459051444,3.8602306013998056,3.622087664280719,1.2372375937679247e-5,7.774351134658088e-4
Acropora_013894,NA,NA,NA,1.3500796814591798,0.03189601133586032,0.4342212802043776,1.514236513692953e-7,3.179329201465117e-5
Acropora_013921,NA,NA,NA,20.92183165486316,5.554239150143491,2.648910119229334,1.1383351117877372e-5,7.174625190890735e-4
Acropora_013964,NA,NA,NA,8.861811374541173,0.19142270848761625,0.4945962659723802,4.435557109292252e-4,0.01686262769971207
Acropora_013986,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_014028,NA,NA,NA,159.60351305694803,1.3183464890394738,0.9452503601658712,0.00113308623816459,0.03361327072186119
Acropora_014030,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_014183,NA,NA,GAG-pre-integrase domain,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_014187,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_014361,NA,NA,NA,340.827203270198,-1.072331662994691,0.2918861357530439,3.1423339193100684e-5,0.00179502578927861
Acropora_014499,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_014584,NA,NA,NA,665.1187804563136,-5.377753548413756,0.6103883617659152,9.379418794703888e-21,9.724581406348991e-17
Acropora_014585,NA,NA,NA,65.00227081168977,-11.694479849796814,3.2556021491119265,1.1994586745607873e-16,4.145329179282081e-13
Acropora_014740,NA,NA,galactosyltransferase activity,1.5750929617023768,0.03199026084585225,0.4342398809200826,1.2674454371921588e-7,3.179329201465117e-5
Acropora_014798,NA,NA,NA,1572.928105207693,0.9849774310284456,0.3186169467162262,4.4356501999760767e-4,0.01686262769971207
Acropora_015076,NA,NA,NA,389.00559127478334,2.6538817323769024,0.5021940211708323,2.678867880284708e-9,1.3225953420377077e-6
Acropora_015079,NA,NA,BAG family molecular chaperone regulator 3,1222.82872041652,2.7394941502920345,0.6801178640375686,2.350309172182499e-6,1.6922226039713995e-4
Acropora_015084,NA,NA,NA,134.80242067890828,0.13545835082612948,0.4575913819563454,6.161477118027392e-4,0.02161834002020575
Acropora_015095,NA,NA,NA,325.1432219694317,3.5717728885805924,0.807256316251553,2.795517219915168e-7,3.179329201465117e-5
Acropora_015157,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_015257,NA,NA,EF-hand domain pair,61.599325761855354,2.516437872172766,0.700249103262748,3.134145304403e-6,2.2030385434610377e-4
Acropora_015305,NA,NA,NA,2759.6992960086536,1.2482913275940233,0.4646696845431643,6.772786878626381e-4,0.02317500143815126
Acropora_015449,NA,NA,NA,540.8075764272263,2.955051355035226,0.753412800486028,1.116142376691934e-6,8.35535318522886e-5
Acropora_015471,NA,NA,NA,0.8594123953976236,0.04916549401611428,0.4360521081533923,1.3882275518417277e-7,3.179329201465117e-5
Acropora_015603,NA,NA,type 1 cannabinoid receptor binding,212.97350263428723,-1.0231603528100146,0.34273640117857834,2.7751112568175074e-4,0.01158851667281888
Acropora_015722,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_015890,NA,NA,NA,289.30358599619086,2.7757406111382523,0.5787687312220117,1.6408606177049514e-7,3.179329201465117e-5
Acropora_015952,NA,NA,NA,214.93264615569575,0.9898093754691292,0.3436298675462467,6.248427926685321e-4,0.02188638538644371
Acropora_016044,NA,NA,Transcriptional regulating factor 1,2559.62317303158,1.707541349622552,0.3821310917666031,6.521773334237299e-7,4.935601892654914e-5
Acropora_016105,NA,NA,NA,1.2938263613983807,0.03184396455960701,0.4342130081246908,1.708604942398915e-7,3.179329201465117e-5
Acropora_016151,NA,NA,NA,121.36651646197238,-1.7623446294234848,0.585081225479993,1.1670900797115458e-4,0.00573478196514185
Acropora_016159,NA,NA,NA,39.75708823584174,0.13756977658748645,0.4653463602038763,1.0373703502007945e-4,0.00520845316749725
Acropora_016161,NA,NA,NA,13.701120501191529,0.14350977815606103,0.4678656775157912,0.00100954522879177,0.03115168134557488
Acropora_016324,NA,NA,NA,116.65083353396476,2.1040499434472917,0.735783254554911,9.698437608838292e-5,0.00495336951371603
Acropora_016539,NA,NA,NA,14.98114606217237,6.822567486563275,2.4170098281708317,6.509189770235136e-6,4.3122862324471487e-4
Acropora_016581,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_016589,NA,NA,NA,2.2319538086011668,0.0506855619144218,0.43658160441756655,1.5279761413911964e-10,1.50876729847085e-7
Acropora_016649,NA,NA,NA,18.314013069162833,0.10308548134004296,0.45094302620466714,0.00127668084617907,0.03652886986796484
Acropora_016706,NA,NA,NA,1.012559761094385,0.03167050495956261,0.434176885193212,2.164621393087666e-7,3.179329201465117e-5
Acropora_016967,NA,NA,NA,1.5188396416415773,0.03198258074148125,0.4342372407137077,1.7241384836270237e-7,3.179329201465117e-5
Acropora_016986,NA,NA,NA,101.1534924999747,3.3212218854907154,2.0155868981229568,2.28709053287707e-6,1.6582206045363262e-4
Acropora_017013,NA,NA,NA,11.406402483360909,5.133502715070642,2.6485733875269695,3.248731587430045e-4,0.01320896043077439
Acropora_017096,NA,NA,NA,1.2938263613983807,0.03184396455960701,0.4342130081246908,1.708604942398915e-7,3.179329201465117e-5
Acropora_017101,NA,NA,NA,21.1195319512718,0.1282380759861792,0.46117526043937634,1.5465915086707068e-4,0.00707949702512048
Acropora_017169,NA,NA,NA,4.7137769128159155,-0.03530605107809503,0.4346447089463632,5.6912590261808095e-11,6.556330398160294e-8
Acropora_017294,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_017370,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_017373,NA,NA,NA,15010.201109565558,-1.0703173427247972,0.29698805703999837,5.095957719778605e-5,0.00278812082525934
Acropora_017649,NA,NA,factor 1,230.98944004942268,1.9876954672495144,0.5007326141650718,1.2411081608930548e-5,7.775111427274436e-4
Acropora_017889,NA,NA,-,180.18025572185869,1.179699632211786,0.5386216386201563,0.00175214736332748,0.04541565965744829
Acropora_017911,NA,NA,NA,15.366821563935572,-0.23122518192578803,0.5262910444773086,4.887293705965346e-4,0.01816181402990993
Acropora_018049,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_018093,NA,NA,NA,20.901618449185413,0.25920799865651883,0.5262157189137531,0.00190824386191149,0.04849184402033926
Acropora_018124,NA,NA,NA,1174.9734445082706,-0.8232557606081989,0.3172413825438345,0.00104212139340179,0.03182537439407892
Acropora_018307,NA,NA,NA,1.687599601823975,0.03203095238523958,0.4342477568166464,1.1593356970006469e-7,3.179329201465117e-5
Acropora_018352,NA,NA,NA,20.94928462151762,0.3485218771733855,0.6371226211078099,0.00170240824539587,0.04457214315218293
Acropora_018382,NA,NA,NA,188.91112889767157,0.5472955169999335,1.1299313606352708,5.749108241040663e-4,0.02048342070209952
Acropora_018418,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_018433,NA,NA,NA,416.5896109160923,1.3195294902586543,0.3644347508329502,3.2043271527760127e-5,0.00182541010549349
Acropora_018480,NA,NA,Lecithin retinol acyltransferase,16.81636902104598,0.18232551814954912,0.48457060107849553,2.821031473772945e-4,0.01167602966869377
Acropora_018554,NA,NA,NA,267.08025605414326,-0.8842490805580143,0.3088666206431212,3.5304131868577255e-4,0.01413255749858721
Acropora_018597,NA,NA,NA,21.28425283833813,0.15127154237165097,0.46807082595150584,0.00105273575973119,0.0320081066184546
Acropora_018651,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_018726,NA,NA,NA,1217.8338866735307,1.2927351850790871,0.4275295110052338,1.323646415094528e-4,0.00630968553181612
Acropora_018878,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_018942,NA,NA,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,13343.608687105883,0.6788937945807165,0.2334203116089471,0.00118336645490922,0.03453363447004448
Acropora_019133,NA,NA,reverse transcriptase,110.82014180028472,1.4649820738205257,0.7030886300752892,0.00123633876647032,0.03575553788218783
Acropora_019167,NA,NA,NA,8.937719962699266,0.1279626759146845,0.4603361734565568,0.00139679222222321,0.03898234659491338
Acropora_019176,NA,NA,RWD,37.95582229608585,0.1633169258330478,0.4590578384026489,0.00177691611227023,0.04577159317271511
Acropora_019396,NA,NA,NA,57.43305089738805,1.9896163697964795,0.7285053523451688,1.959851175761385e-4,0.00868364828645044
Acropora_019438,NA,NA,NA,1.1813197212767823,0.03165978586020249,0.4341863391890017,2.099645693417305e-7,3.179329201465117e-5
Acropora_019694,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_019706,NA,NA,NA,25.32259151594152,0.1515741915883353,0.4657484329112298,0.00172130404050942,0.04484040274372295
Acropora_019730,NA,NA,microtubule motor activity,95.40123187530553,2.244014640935065,2.0893845497233445,4.090318984615664e-4,0.0158917656990093
Acropora_019806,NA,NA,NA,14032.007929660494,-0.9500646816629444,0.30837695909654483,2.1518554518671536e-4,0.00931542268265497
Acropora_019809,NA,NA,NA,1.4625863215807782,0.03193621025768164,0.4342301357413922,9.975285110730573e-8,3.134053212971351e-5
Acropora_019868,NA,NA,NA,78.7376518782782,3.1776421535371626,0.9903557313846444,1.6886125201765026e-5,0.00103594879344319
Acropora_019924,NA,NA,NA,240.78642753731376,3.8270494608255254,0.7412201584186063,5.302018446615992e-8,2.073047726399752e-5
Acropora_020044,NA,NA,NA,1.1250664012159832,0.03173801762162863,0.4341921343616027,2.238748968139559e-7,3.179329201465117e-5
Acropora_020352,NA,NA,NA,1188.6443493479285,0.8133285265357887,0.2361429746573009,1.7965562095642376e-4,0.00807799695879226
Acropora_020475,NA,NA,NA,197.3126926289359,-1.0000659951176356,0.43953228148281953,0.00195271959368,0.04944028509712884
Acropora_020559,NA,NA,NA,1628.5459751119542,1.7513702397611244,0.413740068859227,5.157069116027546e-6,3.460743857279844e-4
Acropora_020661,NA,NA,EF-hand domain pair,71.09347945731001,1.285357156802208,0.4680833683489231,4.077100091649907e-4,0.0158917656990093
Acropora_021147,NA,NA,Domain of unknown function (DUF4616),181.6090546428974,-0.9853959664038798,0.4182879947711231,0.00166671229648594,0.04385906875625951
Acropora_021223,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_021512,NA,NA,NA,4.250126724670088,-0.03516760044738867,0.434626623936199,7.598825118221235e-11,8.293117771128187e-8
Acropora_021517,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_021601,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_021647,NA,NA,NA,23.917043094383505,3.669001221849315,1.116202845206986,1.225002791540172e-4,0.00593496679564883
Acropora_021648,NA,NA,NA,72.64338633380612,0.09800622976318524,0.44022160418070777,0.00157143148730545,0.04231844587112459
Acropora_021814,NA,NA,NA,34.660341090616264,0.2182352630396854,0.502525491041643,2.450757548086592e-4,0.010499774487009
Acropora_021924,NA,NA,Leucine rich repeat,1.068813081155184,0.03168546902003424,0.4341826387665875,2.143207908218075e-7,3.179329201465117e-5
Acropora_021929,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_022000,NA,NA,NA,26730.7092931647,1.0887452306227587,0.3234795947112773,4.387502508894727e-5,0.00243912203818876
Acropora_022032,NA,NA,NA,56.60994432151662,5.306173628643525,3.280828313530113,1.1637805859485852e-6,8.649517645243679e-5
Acropora_022085,NA,NA,NA,298.3131837046493,1.6044154531843815,0.6690365965468685,4.1291645610113515e-4,0.01600417875460399
Acropora_022283,NA,NA,NA,184.88263010305715,0.9651018696372696,0.4429678213062408,0.00164564903173949,0.04374894656685916
Acropora_022344,NA,NA,Transmembrane amino acid transporter protein,18.325173727844007,-0.35273518645774093,0.6890282102801163,1.6026302488233098e-4,0.00728775018412284
Acropora_022698,NA,NA,NA,266.07912764548155,1.381060288285852,0.5686021473523951,5.069811610766653e-4,0.0185737833146391
Acropora_022750,NA,NA,NA,14.82356570752797,0.2476548329681944,0.5289373677470809,0.00151342389813259,0.04118747383934296
Acropora_022887,NA,NA,NA,22958.40481166689,3.2941352256674143,0.4974885636818991,3.3593713646124995e-11,5.0605293517365454e-8
Acropora_022890,NA,NA,NA,160.3729090995902,-1.2254108296173851,0.4777396183613451,6.505020630391537e-4,0.02259432291319914
Acropora_023308,NA,NA,NA,10.620364202891592,6.454144590722368,2.7619289740805586,3.5461171212326613e-4,0.01416807025546829
Acropora_023438,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_023511,NA,NA,NA,47.32481843308234,0.15504650072309878,0.4742336196494125,2.9855904643846203e-6,2.1421869851030967e-4
Acropora_023656,NA,NA,NA,0.8256208070811877,0.05008447370136441,0.4363794768182632,2.409957220079102e-9,1.2861044986397789e-6
Acropora_023682,NA,NA,NA,1667.663459768021,-1.0218460080177465,0.26573113907931106,2.095193990375349e-5,0.00125204445488251
Acropora_023887,NA,NA,NA,63.985906896768185,4.33191501819171,1.695679307053864,2.3289420996525723e-5,0.00137979838223987
Acropora_023907,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_023984,NA,NA,transmembrane protein 41B,41.29324750851687,0.18519477916555108,0.46961872263075033,0.00187354191508866,0.04782633259422282
Acropora_024092,NA,NA,NA,210.526800916666,-0.9049887269399624,0.36427736788862786,0.00126460249099625,0.03637003779930427
Acropora_024125,NA,NA,NA,137.80677580836212,1.0889185628529532,0.4310039666934776,9.316591862384004e-4,0.02922675474408391
Acropora_024155,NA,NA,NA,0.5062798805471925,0.03081596157866576,0.4340070258126496,3.722036955083935e-7,3.415051252239844e-5
Acropora_024160,NA,NA,Aminotransferase class-V,16.658403059668657,8.81490304040509,3.747779168106691,2.0771397080511248e-4,0.00910537948366065
Acropora_024210,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_024226,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_024247,NA,NA,NA,509.0550097080056,-0.9980127158109944,0.3287805391229814,3.841970441791107e-4,0.01517468553923436
Acropora_024372,NA,NA,NA,0.9312783099440588,0.05129084373569875,0.43655855822790335,2.1137052723449533e-7,3.179329201465117e-5
Acropora_024445,NA,NA,NA,1.1250664012159832,0.03173801762162863,0.4341921343616027,2.238748968139559e-7,3.179329201465117e-5
Acropora_024520,NA,NA,Aldo/keto reductase family,1.631346281763176,0.03199536606744679,0.4342421113302936,1.216721152589097e-7,3.179329201465117e-5
Acropora_024530,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_024770,NA,NA,NA,1.1250664012159832,0.03173801762162863,0.4341921343616027,2.238748968139559e-7,3.179329201465117e-5
Acropora_024892,NA,NA,NA,1.2375730413375816,0.03181722940149018,0.4342072513499445,1.9115774271401628e-7,3.179329201465117e-5
Acropora_025061,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_025081,NA,NA,NA,834.8415534585278,-0.9380513914368516,0.27301033079354387,7.286703543036736e-5,0.00385451746603086
Acropora_025119,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_025121,NA,NA,NA,12.651747017233824,4.87940692436162,1.9723235518016535,4.429587422654986e-4,0.01686262769971207
Acropora_025144,NA,NA,NA,268.591663899724,-1.5888064393260897,0.3916730136082649,4.948856431545151e-6,3.331801524822086e-4
Acropora_025152,NA,NA,NA,1.3891111676732704,0.05239737487304798,0.43684806086488526,1.2485803843268597e-7,3.179329201465117e-5
Acropora_025177,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_025183,NA,NA,NA,1.2375730413375816,0.03181722940149018,0.4342072513499445,1.9115774271401628e-7,3.179329201465117e-5
Acropora_025191,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_025271,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_025346,NA,NA,NA,1.012559761094385,0.03167050495956261,0.434176885193212,2.164621393087666e-7,3.179329201465117e-5
Acropora_025386,NA,NA,NA,2.3626394425535646,0.03228380875689667,0.434288101265082,7.71383998351149e-8,2.806213787685864e-5
Acropora_025450,NA,NA,NA,0.7503303239053888,0.04695178257669992,0.4357156753734258,2.5120843096361822e-9,1.2861044986397789e-6
Acropora_025486,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_025618,NA,NA,NA,265.53023556802214,0.8330965720827275,0.3099834525931408,0.00100643432188619,0.03113966845928568
Acropora_025683,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_025756,NA,NA,NA,29.077753766592867,0.27377716461766166,0.5518819564491932,0.00110461160008403,0.0331479394201775
Acropora_025920,NA,NA,NA,1309.601049268727,2.314964026925295,0.46211905768492906,9.498658690582653e-8,3.134053212971351e-5
Acropora_025989,NA,NA,NA,23.68627939426499,0.14564819741057566,0.4684149746296369,2.897634507865529e-7,3.179329201465117e-5
Acropora_026019,NA,NA,NA,1.1250664012159832,0.03173801762162863,0.4341921343616027,2.238748968139559e-7,3.179329201465117e-5
Acropora_026025,NA,NA,-,1.5188396416415773,0.03198258074148125,0.4342372407137077,1.7241384836270237e-7,3.179329201465117e-5
Acropora_026091,NA,NA,NA,1.631346281763176,0.03199536606744679,0.4342421113302936,1.216721152589097e-7,3.179329201465117e-5
Acropora_026171,NA,NA,NA,430.2346592407531,2.2661480473728126,1.0595716737888965,3.4629702850976044e-4,0.01388939106997754
Acropora_026300,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_026309,NA,NA,metal ion binding,301.8856325933386,1.250855532414927,0.4552964038332696,6.949256516805964e-4,0.02370062222573823
Acropora_026466,NA,NA,NA,410.35554383040886,1.0504948797775897,0.4956033226968712,9.95935872013518e-4,0.03091575784741363
Acropora_026642,NA,NA,NA,3362.822571478375,-0.9383006563180588,0.31218902180152797,4.632517860703634e-4,0.01733933038981057
Acropora_026648,NA,NA,NA,2137.0008118483393,-5.433557754102354,0.5391490508489808,2.5214206105750992e-23,5.228417778088525e-19
Acropora_026911,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_026963,NA,NA,NA,27.61891137898067,0.26266041865821543,0.543709644731908,1.1814416487464416e-4,0.00579157778449319
Acropora_026981,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_026999,NA,NA,NA,1.4625863215807782,0.03193621025768164,0.4342301357413922,9.975285110730573e-8,3.134053212971351e-5
Acropora_027055,NA,NA,NA,14.415530949736716,2.559639914532834,3.53641501564482,0.00112778034839467,0.03350380129557583
Acropora_027067,NA,NA,NA,22.28606704742192,0.15533650192154835,0.4713475570219842,8.873562798935137e-5,0.0045885834962274
Acropora_027170,NA,NA,NA,1.687599601823975,0.03203095238523958,0.4342477568166464,1.1593356970006469e-7,3.179329201465117e-5
Acropora_027229,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_027263,NA,NA,NA,287.5736101524151,-1.348755902018448,0.47999315705049145,7.693765294199785e-5,0.00403893461115257
Acropora_027294,NA,NA,NA,78.39541862404218,2.3045049722533557,1.556421255772398,7.626140939870982e-4,0.02530170536466634
Acropora_027363,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_027423,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_027489,NA,NA,NA,1.406333001519979,0.03186282761970797,0.434219826323187,1.431185613607001e-7,3.179329201465117e-5
Acropora_027562,NA,NA,"Organelle biogenesis, Muted-like protein",1010.6595381182076,-0.733042014536758,0.2678899839000315,0.0011273961463782,0.03350380129557583
Acropora_027641,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_027656,NA,NA,Belongs to the sulfotransferase 1 family,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_027729,NA,NA,four-way junction helicase activity,0.8187716698224606,0.05090848163670489,0.436466823960934,2.545016160314981e-7,3.179329201465117e-5
Acropora_027759,NA,NA,NA,39.97187864989393,-3.060025030314175,0.8952873522913959,4.784497907794947e-5,0.00262666551564331
Acropora_027812,NA,NA,GTPase activator activity,105.92093404184908,0.25464297146650555,0.5340832364295907,5.260198789928791e-4,0.01903586075182607
Acropora_027962,NA,NA,NA,6251.249718279065,-0.9043449820763112,0.377027730858576,0.00169041412466184,0.04431406736913774
